camera_timestamp,radar_timestamp,closest_radar_timestamp,tokens
1900-01-01 15:29:06.447433,1900-01-01 15:28:55.000213,15:29:06.463008,901570
1900-01-01 15:29:06.500325,1900-01-01 15:28:55.040920,15:29:06.503753,871919
1900-01-01 15:29:06.554147,1900-01-01 15:28:55.079518,15:29:06.573928,214188
1900-01-01 15:29:06.599075,1900-01-01 15:28:55.119873,15:29:06.613415,293264
1900-01-01 15:29:06.649599,1900-01-01 15:28:55.149295,15:29:06.654459,714629
1900-01-01 15:29:06.702778,1900-01-01 15:28:55.190252,15:29:06.682862,252595
1900-01-01 15:29:06.746442,1900-01-01 15:28:55.229720,15:29:06.733748,262723
1900-01-01 15:29:06.800529,1900-01-01 15:28:55.270857,15:29:06.803812,970048
1900-01-01 15:29:06.852338,1900-01-01 15:28:55.299143,15:29:06.843420,440722
1900-01-01 15:29:06.897488,1900-01-01 15:28:55.352023,15:29:06.883627,868671
1900-01-01 15:29:06.946943,1900-01-01 15:28:55.379247,15:29:06.954419,675498
1900-01-01 15:29:07.001354,1900-01-01 15:28:55.420152,15:29:06.993732,502763
1900-01-01 15:29:07.046203,1900-01-01 15:28:55.459093,15:29:07.034508,938342
1900-01-01 15:29:07.100799,1900-01-01 15:28:55.500293,15:29:07.114087,704073
1900-01-01 15:29:07.148555,1900-01-01 15:28:55.529952,15:29:07.143092,756133
1900-01-01 15:29:07.201505,1900-01-01 15:28:55.570225,15:29:07.183921,791206
1900-01-01 15:29:07.248541,1900-01-01 15:28:55.609913,15:29:07.263815,157727
1900-01-01 15:29:07.297816,1900-01-01 15:28:55.652049,15:29:07.294166,741904
1900-01-01 15:29:07.350044,1900-01-01 15:28:55.689907,15:29:07.333935,656743
1900-01-01 15:29:07.404492,1900-01-01 15:28:55.730473,15:29:07.414889,955108
1900-01-01 15:29:07.449322,1900-01-01 15:28:55.759193,15:29:07.443228,618279
1900-01-01 15:29:07.502393,1900-01-01 15:28:55.800550,15:29:07.495756,961332
1900-01-01 15:29:07.547375,1900-01-01 15:28:55.839919,15:29:07.564044,481439
1900-01-01 15:29:07.603213,1900-01-01 15:28:55.880145,15:29:07.603819,850721
1900-01-01 15:29:07.653175,1900-01-01 15:28:55.910403,15:29:07.635009,820898
1900-01-01 15:29:07.704844,1900-01-01 15:28:55.950362,15:29:07.715470,592885
1900-01-01 15:29:07.751120,1900-01-01 15:28:55.993661,15:29:07.753859,568601
1900-01-01 15:29:07.798324,1900-01-01 15:28:56.031273,15:29:07.795179,851056
1900-01-01 15:29:07.853140,1900-01-01 15:28:56.059249,15:29:07.874233,563291
1900-01-01 15:29:07.904284,1900-01-01 15:28:56.110454,15:29:07.903715,607090
1900-01-01 15:29:07.949129,1900-01-01 15:28:56.142210,15:29:07.944289,454371
1900-01-01 15:29:07.999917,1900-01-01 15:28:56.180317,15:29:07.983868,772130
1900-01-01 15:29:08.056336,1900-01-01 15:28:56.220565,15:29:08.054207,289602
1900-01-01 15:29:08.102157,1900-01-01 15:28:56.260217,15:29:08.094440,873162
1900-01-01 15:29:08.148879,1900-01-01 15:28:56.291502,15:29:08.133524,792139
1900-01-01 15:29:08.199846,1900-01-01 15:28:56.330461,15:29:08.214513,807665
1900-01-01 15:29:08.254020,1900-01-01 15:28:56.370114,15:29:08.254462,223095
1900-01-01 15:29:08.299870,1900-01-01 15:28:56.411515,15:29:08.283348,960067
1900-01-01 15:29:08.356598,1900-01-01 15:28:56.439586,15:29:08.364706,803312
1900-01-01 15:29:08.402319,1900-01-01 15:28:56.490461,15:29:08.404245,366309
1900-01-01 15:29:08.449528,1900-01-01 15:28:56.520539,15:29:08.433639,931544
1900-01-01 15:29:08.500868,1900-01-01 15:28:56.561020,15:29:08.513857,388161
1900-01-01 15:29:08.551166,1900-01-01 15:28:56.600515,15:29:08.554877,936299
1900-01-01 15:29:08.596962,1900-01-01 15:28:56.640774,15:29:08.591609,702914
1900-01-01 15:29:08.646398,1900-01-01 15:28:56.670214,15:29:08.664004,271505
1900-01-01 15:29:08.701546,1900-01-01 15:28:56.710552,15:29:08.704443,321409
1900-01-01 15:29:08.748614,1900-01-01 15:28:56.750288,15:29:08.733675,459651
1900-01-01 15:29:08.807891,1900-01-01 15:28:56.794473,15:29:08.814071,977151
1900-01-01 15:29:08.850768,1900-01-01 15:28:56.819519,15:29:08.855371,333540
1900-01-01 15:29:08.898470,1900-01-01 15:28:56.870579,15:29:08.883584,895420
1900-01-01 15:29:08.951177,1900-01-01 15:28:56.902526,15:29:08.963574,897249
1900-01-01 15:29:08.997881,1900-01-01 15:28:56.943399,15:29:09.004463,200119
1900-01-01 15:29:09.048122,1900-01-01 15:28:56.980224,15:29:09.044026,128269
1900-01-01 15:29:09.096732,1900-01-01 15:28:57.020435,15:29:09.114157,368292
1900-01-01 15:29:09.153062,1900-01-01 15:28:57.050090,15:29:09.154675,238152
1900-01-01 15:29:09.199486,1900-01-01 15:28:57.091761,15:29:09.184041,751280
1900-01-01 15:29:09.250154,1900-01-01 15:28:57.130647,15:29:09.264219,190233
1900-01-01 15:29:09.305804,1900-01-01 15:28:57.171728,15:29:09.306860,770479
1900-01-01 15:29:09.349928,1900-01-01 15:28:57.199829,15:29:09.344083,397062
1900-01-01 15:29:09.397128,1900-01-01 15:28:57.251189,15:29:09.384479,361081
1900-01-01 15:29:09.450237,1900-01-01 15:28:57.295213,15:29:09.454847,740622
1900-01-01 15:29:09.498414,1900-01-01 15:28:57.321082,15:29:09.495151,628741
1900-01-01 15:29:09.548156,1900-01-01 15:28:57.360548,15:29:09.534886,651339
1900-01-01 15:29:09.598929,1900-01-01 15:28:57.401461,15:29:09.604573,143995
1900-01-01 15:29:09.647813,1900-01-01 15:28:57.430115,15:29:09.645064,663034
1900-01-01 15:29:09.706546,1900-01-01 15:28:57.470898,15:29:09.713943,512668
1900-01-01 15:29:09.754403,1900-01-01 15:28:57.510460,15:29:09.755601,573182
1900-01-01 15:29:09.799567,1900-01-01 15:28:57.551255,15:29:09.794585,790392
1900-01-01 15:29:09.846462,1900-01-01 15:28:57.580006,15:29:09.834950,860653
1900-01-01 15:29:09.901050,1900-01-01 15:28:57.631324,15:29:09.904853,104921
1900-01-01 15:29:09.950477,1900-01-01 15:28:57.660939,15:29:09.945215,811937
1900-01-01 15:29:10.002126,1900-01-01 15:28:57.700971,15:29:10.014663,546827
1900-01-01 15:29:10.048764,1900-01-01 15:28:57.740526,15:29:10.057257,306191
1900-01-01 15:29:10.095953,1900-01-01 15:28:57.780847,15:29:10.094414,896941
1900-01-01 15:29:10.147496,1900-01-01 15:28:57.810662,15:29:10.135146,771763
1900-01-01 15:29:10.198698,1900-01-01 15:28:57.851188,15:29:10.205076,468768
1900-01-01 15:29:10.248876,1900-01-01 15:28:57.890948,15:29:10.244730,905701
1900-01-01 15:29:10.299569,1900-01-01 15:28:57.931477,15:29:10.285533,657923
1900-01-01 15:29:10.353302,1900-01-01 15:28:57.959878,15:29:10.355027,960932
1900-01-01 15:29:10.398905,1900-01-01 15:28:58.011157,15:29:10.394605,453057
1900-01-01 15:29:10.449497,1900-01-01 15:28:58.041082,15:29:10.435539,521083
1900-01-01 15:29:10.500296,1900-01-01 15:28:58.081737,15:29:10.515043,223079
1900-01-01 15:29:10.546239,1900-01-01 15:28:58.120659,15:29:10.545606,653919
1900-01-01 15:29:10.599117,1900-01-01 15:28:58.160949,15:29:10.586241,690948
1900-01-01 15:29:10.655370,1900-01-01 15:28:58.190389,15:29:10.664943,420445
1900-01-01 15:29:10.698375,1900-01-01 15:28:58.231569,15:29:10.694770,783828
1900-01-01 15:29:10.749526,1900-01-01 15:28:58.270673,15:29:10.735020,664881
1900-01-01 15:29:10.804660,1900-01-01 15:28:58.312326,15:29:10.816029,503420
1900-01-01 15:29:10.849116,1900-01-01 15:28:58.340223,15:29:10.844483,935571
1900-01-01 15:29:10.895743,1900-01-01 15:28:58.394876,15:29:10.896191,997763
1900-01-01 15:29:10.952995,1900-01-01 15:28:58.422771,15:29:10.965352,596403
1900-01-01 15:29:10.997037,1900-01-01 15:28:58.461280,15:29:11.004893,221307
1900-01-01 15:29:11.046924,1900-01-01 15:28:58.500659,15:29:11.045997,515114
1900-01-01 15:29:11.096934,1900-01-01 15:28:58.541456,15:29:11.115346,374028
1900-01-01 15:29:11.150106,1900-01-01 15:28:58.570604,15:29:11.154789,954558
1900-01-01 15:29:11.201252,1900-01-01 15:28:58.611382,15:29:11.196741,300658
1900-01-01 15:29:11.253083,1900-01-01 15:28:58.651099,15:29:11.275638,675400
1900-01-01 15:29:11.301026,1900-01-01 15:28:58.693088,15:29:11.314710,637282
1900-01-01 15:29:11.353914,1900-01-01 15:28:58.720119,15:29:11.347848,419339
1900-01-01 15:29:11.395835,1900-01-01 15:28:58.771544,15:29:11.384918,384737
1900-01-01 15:29:11.454365,1900-01-01 15:28:58.810642,15:29:11.455075,580092
1900-01-01 15:29:11.503578,1900-01-01 15:28:58.841729,15:29:11.495808,362668
1900-01-01 15:29:11.548565,1900-01-01 15:28:58.880774,15:29:11.535051,594468
1900-01-01 15:29:11.601035,1900-01-01 15:28:58.921142,15:29:11.604388,364834
1900-01-01 15:29:11.652433,1900-01-01 15:28:58.950854,15:29:11.655414,741614
1900-01-01 15:29:11.699604,1900-01-01 15:28:58.993340,15:29:11.684685,107870
1900-01-01 15:29:11.748256,1900-01-01 15:28:59.031051,15:29:11.764824,511590
1900-01-01 15:29:11.808197,1900-01-01 15:28:59.072629,15:29:11.805310,699757
1900-01-01 15:29:11.850069,1900-01-01 15:28:59.100932,15:29:11.834686,570265
1900-01-01 15:29:11.896548,1900-01-01 15:28:59.151909,15:29:11.915050,396926
1900-01-01 15:29:11.949832,1900-01-01 15:28:59.191997,15:29:11.956534,815237
1900-01-01 15:29:11.998200,1900-01-01 15:28:59.222198,15:29:11.984679,789787
1900-01-01 15:29:12.049408,1900-01-01 15:28:59.261050,15:29:12.035667,818186
1900-01-01 15:29:12.102119,1900-01-01 15:28:59.302158,15:29:12.105537,828120
1900-01-01 15:29:12.148240,1900-01-01 15:28:59.332124,15:29:12.145247,884246
1900-01-01 15:29:12.198528,1900-01-01 15:28:59.371927,15:29:12.185564,309204
1900-01-01 15:29:12.253886,1900-01-01 15:28:59.411035,15:29:12.255717,525482
1900-01-01 15:29:12.297774,1900-01-01 15:28:59.452261,15:29:12.295499,146427
1900-01-01 15:29:12.349471,1900-01-01 15:28:59.480547,15:29:12.336192,149133
1900-01-01 15:29:12.404643,1900-01-01 15:28:59.531536,15:29:12.415807,257137
1900-01-01 15:29:12.448557,1900-01-01 15:28:59.561367,15:29:12.445200,341380
1900-01-01 15:29:12.498673,1900-01-01 15:28:59.601571,15:29:12.485633,668955
1900-01-01 15:29:12.551012,1900-01-01 15:28:59.640976,15:29:12.565648,868093
1900-01-01 15:29:12.605669,1900-01-01 15:28:59.681323,15:29:12.595655,336527
1900-01-01 15:29:12.651406,1900-01-01 15:28:59.711254,15:29:12.636311,791433
1900-01-01 15:29:12.707731,1900-01-01 15:28:59.751639,15:29:12.716667,711592
1900-01-01 15:29:12.752424,1900-01-01 15:28:59.791450,15:29:12.745436,976184
1900-01-01 15:29:12.800092,1900-01-01 15:28:59.832231,15:29:12.800178,114545
1900-01-01 15:29:12.847616,1900-01-01 15:28:59.860525,15:29:12.865718,577890
1900-01-01 15:29:12.904967,1900-01-01 15:28:59.911742,15:29:12.905828,609096
1900-01-01 15:29:12.951043,1900-01-01 15:28:59.942064,15:29:12.945996,592018
1900-01-01 15:29:13.003579,1900-01-01 15:28:59.981564,15:29:13.015997,789179
1900-01-01 15:29:13.078659,1900-01-01 15:29:00.020700,15:29:13.097066,562915
1900-01-01 15:29:13.100503,1900-01-01 15:29:00.063692,15:29:13.097066,539169
1900-01-01 15:29:13.149692,1900-01-01 15:29:00.091709,15:29:13.124894,431370
1900-01-01 15:29:13.198348,1900-01-01 15:29:00.131766,15:29:13.206072,887583
1900-01-01 15:29:13.250474,1900-01-01 15:29:00.171196,15:29:13.245965,945324
1900-01-01 15:29:13.301233,1900-01-01 15:29:00.214121,15:29:13.285669,281135
1900-01-01 15:29:13.356836,1900-01-01 15:29:00.240995,15:29:13.355169,459604
1900-01-01 15:29:13.405971,1900-01-01 15:29:00.291780,15:29:13.396293,844109
1900-01-01 15:29:13.445990,1900-01-01 15:29:00.331090,15:29:13.435634,437922
1900-01-01 15:29:13.504079,1900-01-01 15:29:00.363580,15:29:13.505014,481401
1900-01-01 15:29:13.551231,1900-01-01 15:29:00.401273,15:29:13.556093,686555
1900-01-01 15:29:13.599146,1900-01-01 15:29:00.442918,15:29:13.595920,960977
1900-01-01 15:29:13.655411,1900-01-01 15:29:00.480978,15:29:13.665760,387121
1900-01-01 15:29:13.698925,1900-01-01 15:29:00.512242,15:29:13.705868,457495
1900-01-01 15:29:13.747780,1900-01-01 15:29:00.551336,15:29:13.736414,571118
1900-01-01 15:29:13.805529,1900-01-01 15:29:00.595082,15:29:13.815714,802298
1900-01-01 15:29:13.856592,1900-01-01 15:29:00.631546,15:29:13.857168,283331
1900-01-01 15:29:13.899762,1900-01-01 15:29:00.671842,15:29:13.885550,343480
1900-01-01 15:29:13.951974,1900-01-01 15:29:00.711268,15:29:13.965801,448401
1900-01-01 15:29:14.002447,1900-01-01 15:29:00.743109,15:29:14.005967,581940
1900-01-01 15:29:14.048740,1900-01-01 15:29:00.781399,15:29:14.046172,557783
1900-01-01 15:29:14.100186,1900-01-01 15:29:00.821842,15:29:14.115885,714967
1900-01-01 15:29:14.154666,1900-01-01 15:29:00.851639,15:29:14.156840,839608
1900-01-01 15:29:14.197710,1900-01-01 15:29:00.892236,15:29:14.196025,295750
1900-01-01 15:29:14.256073,1900-01-01 15:29:00.931970,15:29:14.266131,692956
1900-01-01 15:29:14.303320,1900-01-01 15:29:00.973720,15:29:14.306344,650975
1900-01-01 15:29:14.349665,1900-01-01 15:29:01.011529,15:29:14.336969,397116
1900-01-01 15:29:14.402028,1900-01-01 15:29:01.052608,15:29:14.415958,852040
1900-01-01 15:29:14.452556,1900-01-01 15:29:01.091687,15:29:14.456589,409745
1900-01-01 15:29:14.498075,1900-01-01 15:29:01.122272,15:29:14.485487,425911
1900-01-01 15:29:14.550478,1900-01-01 15:29:01.161823,15:29:14.565862,499786
1900-01-01 15:29:14.602274,1900-01-01 15:29:01.202550,15:29:14.606520,562578
1900-01-01 15:29:14.648124,1900-01-01 15:29:01.231753,15:29:14.635568,959985
1900-01-01 15:29:14.702166,1900-01-01 15:29:01.271982,15:29:14.715602,853452
1900-01-01 15:29:14.754596,1900-01-01 15:29:01.311705,15:29:14.758291,729534
1900-01-01 15:29:14.798851,1900-01-01 15:29:01.352990,15:29:14.786042,227623
1900-01-01 15:29:14.852849,1900-01-01 15:29:01.381512,15:29:14.865580,835252
1900-01-01 15:29:14.899605,1900-01-01 15:29:01.422880,15:29:14.906257,168940
1900-01-01 15:29:14.950783,1900-01-01 15:29:01.461734,15:29:14.935674,779350
1900-01-01 15:29:14.999362,1900-01-01 15:29:01.502158,15:29:15.016322,859580
1900-01-01 15:29:15.083008,1900-01-01 15:29:01.531868,15:29:15.096026,395095
1900-01-01 15:29:15.127659,1900-01-01 15:29:01.572236,15:29:15.128421,328936
1900-01-01 15:29:15.151973,1900-01-01 15:29:01.611767,15:29:15.166146,926026
1900-01-01 15:29:15.200526,1900-01-01 15:29:01.652221,15:29:15.207098,438719
1900-01-01 15:29:15.250846,1900-01-01 15:29:01.681543,15:29:15.237101,447776
1900-01-01 15:29:15.298220,1900-01-01 15:29:01.722106,15:29:15.316290,937047
1900-01-01 15:29:15.351966,1900-01-01 15:29:01.761813,15:29:15.358394,600461
1900-01-01 15:29:15.398982,1900-01-01 15:29:01.802152,15:29:15.396410,564755
1900-01-01 15:29:15.447711,1900-01-01 15:29:01.832633,15:29:15.436824,635334
1900-01-01 15:29:15.506490,1900-01-01 15:29:01.872400,15:29:15.506868,472583
1900-01-01 15:29:15.547722,1900-01-01 15:29:01.911573,15:29:15.545925,516594
1900-01-01 15:29:15.604204,1900-01-01 15:29:01.952223,15:29:15.615906,182307
1900-01-01 15:29:15.650955,1900-01-01 15:29:01.981360,15:29:15.656844,991908
1900-01-01 15:29:15.699213,1900-01-01 15:29:02.022235,15:29:15.696455,836957
1900-01-01 15:29:15.747367,1900-01-01 15:29:02.062099,15:29:15.739085,524403
1900-01-01 15:29:15.798247,1900-01-01 15:29:02.102062,15:29:15.817009,882790
1900-01-01 15:29:15.853419,1900-01-01 15:29:02.131721,15:29:15.856213,769897
1900-01-01 15:29:15.898891,1900-01-01 15:29:02.172470,15:29:15.886876,584371
1900-01-01 15:29:15.952747,1900-01-01 15:29:02.212031,15:29:15.966754,684321
1900-01-01 15:29:16.000171,1900-01-01 15:29:02.252626,15:29:15.996777,755666
1900-01-01 15:29:16.049173,1900-01-01 15:29:02.282175,15:29:16.037061,434719
1900-01-01 15:29:16.106591,1900-01-01 15:29:02.322586,15:29:16.117801,894707
1900-01-01 15:29:16.147776,1900-01-01 15:29:02.362493,15:29:16.145967,509665
1900-01-01 15:29:16.198784,1900-01-01 15:29:02.402295,15:29:16.197721,454338
1900-01-01 15:29:16.251509,1900-01-01 15:29:02.431696,15:29:16.266813,214274
1900-01-01 15:29:16.330271,1900-01-01 15:29:02.474749,15:29:16.347545,107274
1900-01-01 15:29:16.353883,1900-01-01 15:29:02.512217,15:29:16.347545,322967
1900-01-01 15:29:16.404729,1900-01-01 15:29:02.552690,15:29:16.417295,891209
1900-01-01 15:29:16.451287,1900-01-01 15:29:02.592032,15:29:16.456697,127468
1900-01-01 15:29:16.500077,1900-01-01 15:29:02.623629,15:29:16.497803,705988
1900-01-01 15:29:16.551950,1900-01-01 15:29:02.661916,15:29:16.577105,334898
1900-01-01 15:29:16.605274,1900-01-01 15:29:02.702264,15:29:16.607190,113059
1900-01-01 15:29:16.649101,1900-01-01 15:29:02.732584,15:29:16.648780,830293
1900-01-01 15:29:16.701380,1900-01-01 15:29:02.773113,15:29:16.687024,390920
1900-01-01 15:29:16.749437,1900-01-01 15:29:02.812316,15:29:16.756262,564080
1900-01-01 15:29:16.797977,1900-01-01 15:29:02.853507,15:29:16.799623,807705
1900-01-01 15:29:16.847910,1900-01-01 15:29:02.881588,15:29:16.836774,947473
1900-01-01 15:29:16.902063,1900-01-01 15:29:02.932725,15:29:16.906895,481172
1900-01-01 15:29:16.952833,1900-01-01 15:29:02.962696,15:29:16.957472,401918
1900-01-01 15:29:16.997794,1900-01-01 15:29:03.006258,15:29:16.987073,496506
1900-01-01 15:29:17.049792,1900-01-01 15:29:03.041698,15:29:17.066648,701711
1900-01-01 15:29:17.108336,1900-01-01 15:29:03.082546,15:29:17.108371,913821
1900-01-01 15:29:17.149764,1900-01-01 15:29:03.111894,15:29:17.136638,715428
1900-01-01 15:29:17.201214,1900-01-01 15:29:03.152697,15:29:17.216854,269533
1900-01-01 15:29:17.250094,1900-01-01 15:29:03.193662,15:29:17.258617,286931
1900-01-01 15:29:17.298644,1900-01-01 15:29:03.234349,15:29:17.286318,995744
1900-01-01 15:29:17.355788,1900-01-01 15:29:03.261806,15:29:17.337466,468086
1900-01-01 15:29:17.407190,1900-01-01 15:29:03.313098,15:29:17.407617,618795
1900-01-01 15:29:17.477504,1900-01-01 15:29:03.343606,15:29:17.487319,152079
1900-01-01 15:29:17.506197,1900-01-01 15:29:03.382664,15:29:17.516878,894298
1900-01-01 15:29:17.554277,1900-01-01 15:29:03.422252,15:29:17.557565,870245
1900-01-01 15:29:17.597303,1900-01-01 15:29:03.462732,15:29:17.597112,884759
1900-01-01 15:29:17.647290,1900-01-01 15:29:03.492600,15:29:17.639773,215058
1900-01-01 15:29:17.705840,1900-01-01 15:29:03.533191,15:29:17.717410,125688
1900-01-01 15:29:17.753694,1900-01-01 15:29:03.572551,15:29:17.746609,239441
1900-01-01 15:29:17.801746,1900-01-01 15:29:03.613257,15:29:17.787426,633164
1900-01-01 15:29:17.848466,1900-01-01 15:29:03.643953,15:29:17.867226,157832
1900-01-01 15:29:17.904636,1900-01-01 15:29:03.693380,15:29:17.896749,973789
1900-01-01 15:29:17.952938,1900-01-01 15:29:03.721922,15:29:17.937715,552736
1900-01-01 15:29:18.003360,1900-01-01 15:29:03.763401,15:29:18.018133,840565
1900-01-01 15:29:18.046988,1900-01-01 15:29:03.802293,15:29:18.047429,269929
1900-01-01 15:29:18.101368,1900-01-01 15:29:03.842983,15:29:18.097860,938168
1900-01-01 15:29:18.154513,1900-01-01 15:29:03.872598,15:29:18.167520,720861
1900-01-01 15:29:18.201542,1900-01-01 15:29:03.912932,15:29:18.206605,987772
1900-01-01 15:29:18.252452,1900-01-01 15:29:03.953090,15:29:18.247444,117353
1900-01-01 15:29:18.299501,1900-01-01 15:29:03.994982,15:29:18.317786,951681
1900-01-01 15:29:18.352507,1900-01-01 15:29:04.022286,15:29:18.357015,529234
1900-01-01 15:29:18.402866,1900-01-01 15:29:04.072926,15:29:18.398665,904374
1900-01-01 15:29:18.447691,1900-01-01 15:29:04.102798,15:29:18.426892,600719
1900-01-01 15:29:18.506355,1900-01-01 15:29:04.143181,15:29:18.508732,135958
1900-01-01 15:29:18.582290,1900-01-01 15:29:04.182243,15:29:18.587253,639564
1900-01-01 15:29:18.604411,1900-01-01 15:29:04.223771,15:29:18.587253,784592
1900-01-01 15:29:18.649952,1900-01-01 15:29:04.252833,15:29:18.657614,270443
1900-01-01 15:29:18.699663,1900-01-01 15:29:04.293227,15:29:18.698139,544506
1900-01-01 15:29:18.750257,1900-01-01 15:29:04.332594,15:29:18.737403,687053
1900-01-01 15:29:18.799434,1900-01-01 15:29:04.373373,15:29:18.809033,780063
1900-01-01 15:29:18.855077,1900-01-01 15:29:04.402000,15:29:18.859756,166235
1900-01-01 15:29:18.898136,1900-01-01 15:29:04.453096,15:29:18.887835,796170
1900-01-01 15:29:18.950787,1900-01-01 15:29:04.492670,15:29:18.966948,338100
1900-01-01 15:29:19.004766,1900-01-01 15:29:04.523065,15:29:19.007768,136363
1900-01-01 15:29:19.049279,1900-01-01 15:29:04.562450,15:29:19.037137,640848
1900-01-01 15:29:19.105679,1900-01-01 15:29:04.603396,15:29:19.117571,362970
1900-01-01 15:29:19.146105,1900-01-01 15:29:04.632751,15:29:19.159005,748822
1900-01-01 15:29:19.199243,1900-01-01 15:29:04.673190,15:29:19.186981,869506
1900-01-01 15:29:19.249268,1900-01-01 15:29:04.712924,15:29:19.239518,278493
1900-01-01 15:29:19.301031,1900-01-01 15:29:04.753880,15:29:19.308523,652108
1900-01-01 15:29:19.349318,1900-01-01 15:29:04.782148,15:29:19.348216,265577
1900-01-01 15:29:19.398308,1900-01-01 15:29:04.833360,15:29:19.388102,647452
1900-01-01 15:29:19.452629,1900-01-01 15:29:04.862395,15:29:19.458238,572130
1900-01-01 15:29:19.497699,1900-01-01 15:29:04.903329,15:29:19.497814,620255
1900-01-01 15:29:19.546951,1900-01-01 15:29:04.942763,15:29:19.538996,826130
1900-01-01 15:29:19.598378,1900-01-01 15:29:04.983305,15:29:19.618052,997486
1900-01-01 15:29:19.645979,1900-01-01 15:29:05.013040,15:29:19.649164,661966
1900-01-01 15:29:19.701164,1900-01-01 15:29:05.053438,15:29:19.688120,529009
1900-01-01 15:29:19.752720,1900-01-01 15:29:05.092883,15:29:19.768231,186932
1900-01-01 15:29:19.802315,1900-01-01 15:29:05.134525,15:29:19.797587,826580
1900-01-01 15:29:19.850246,1900-01-01 15:29:05.162359,15:29:19.838292,266227
1900-01-01 15:29:19.902147,1900-01-01 15:29:05.213173,15:29:19.918726,654120
1900-01-01 15:29:19.979363,1900-01-01 15:29:05.242553,15:29:19.998244,480235
1900-01-01 15:29:20.005353,1900-01-01 15:29:05.283230,15:29:19.998244,880610
1900-01-01 15:29:20.050299,1900-01-01 15:29:05.322927,15:29:20.068092,182121
1900-01-01 15:29:20.102661,1900-01-01 15:29:05.363833,15:29:20.108091,107594
1900-01-01 15:29:20.151139,1900-01-01 15:29:05.392830,15:29:20.148196,716155
1900-01-01 15:29:20.203153,1900-01-01 15:29:05.434382,15:29:20.218287,583162
1900-01-01 15:29:20.255745,1900-01-01 15:29:05.473132,15:29:20.258119,778700
1900-01-01 15:29:20.299962,1900-01-01 15:29:05.514652,15:29:20.300294,829457
1900-01-01 15:29:20.362755,1900-01-01 15:29:05.542715,15:29:20.378386,193609
1900-01-01 15:29:20.399639,1900-01-01 15:29:05.595564,15:29:20.407642,460386
1900-01-01 15:29:20.453026,1900-01-01 15:29:05.622574,15:29:20.448351,607495
1900-01-01 15:29:20.499158,1900-01-01 15:29:05.663806,15:29:20.487984,238773
1900-01-01 15:29:20.553212,1900-01-01 15:29:05.702877,15:29:20.557598,971583
1900-01-01 15:29:20.601741,1900-01-01 15:29:05.743604,15:29:20.598464,171565
1900-01-01 15:29:20.650423,1900-01-01 15:29:05.773143,15:29:20.637988,561560
1900-01-01 15:29:20.704101,1900-01-01 15:29:05.813595,15:29:20.708658,561771
1900-01-01 15:29:20.781870,1900-01-01 15:29:05.853301,15:29:20.787451,271012
1900-01-01 15:29:20.804360,1900-01-01 15:29:05.895634,15:29:20.787451,649131
1900-01-01 15:29:20.851028,1900-01-01 15:29:05.922917,15:29:20.867959,524658
1900-01-01 15:29:20.902024,1900-01-01 15:29:05.973530,15:29:20.908172,441012
1900-01-01 15:29:20.952877,1900-01-01 15:29:06.003000,15:29:20.938320,862811
1900-01-01 15:29:21.002761,1900-01-01 15:29:06.044297,15:29:21.018165,947486
1900-01-01 15:29:21.055591,1900-01-01 15:29:06.083194,15:29:21.059378,949703
1900-01-01 15:29:21.099231,1900-01-01 15:29:06.123480,15:29:21.088135,792118
1900-01-01 15:29:21.150763,1900-01-01 15:29:06.152780,15:29:21.143482,309226
1900-01-01 15:29:21.202430,1900-01-01 15:29:06.193793,15:29:21.208962,842744
1900-01-01 15:29:21.254778,1900-01-01 15:29:06.233234,15:29:21.248111,910575
1900-01-01 15:29:21.297183,1900-01-01 15:29:06.274411,15:29:21.278904,423666
1900-01-01 15:29:21.354198,1900-01-01 15:29:06.302566,15:29:21.358583,672076
1900-01-01 15:29:21.408400,1900-01-01 15:29:06.353661,15:29:21.398281,842918
1900-01-01 15:29:21.452168,1900-01-01 15:29:06.383284,15:29:21.438925,905708
1900-01-01 15:29:21.506642,1900-01-01 15:29:06.423811,15:29:21.518724,194897
1900-01-01 15:29:21.553281,1900-01-01 15:29:06.463008,15:29:21.548396,363826
1900-01-01 15:29:21.595594,1900-01-01 15:29:06.503753,15:29:21.588794,584784
1900-01-01 15:29:21.655243,1900-01-01 15:29:06.533795,15:29:21.668515,952681
1900-01-01 15:29:21.699594,1900-01-01 15:29:06.573928,15:29:21.698768,275090
1900-01-01 15:29:21.749476,1900-01-01 15:29:06.613415,15:29:21.742279,352076
1900-01-01 15:29:21.803403,1900-01-01 15:29:06.654459,15:29:21.819516,551287
1900-01-01 15:29:21.850313,1900-01-01 15:29:06.682862,15:29:21.847987,984806
1900-01-01 15:29:21.901142,1900-01-01 15:29:06.733748,15:29:21.898880,844892
1900-01-01 15:29:21.959389,1900-01-01 15:29:06.763061,15:29:21.968834,388144
1900-01-01 15:29:21.998389,1900-01-01 15:29:06.803812,15:29:22.008216,261145
1900-01-01 15:29:22.052486,1900-01-01 15:29:06.843420,15:29:22.048869,862294
1900-01-01 15:29:22.099244,1900-01-01 15:29:06.883627,15:29:22.118824,376243
1900-01-01 15:29:22.150141,1900-01-01 15:29:06.913898,15:29:22.158431,436447
1900-01-01 15:29:22.200630,1900-01-01 15:29:06.954419,15:29:22.200743,768074
1900-01-01 15:29:22.254486,1900-01-01 15:29:06.993732,15:29:22.279097,289061
